image_path,class_name,calories,protein,carbs,fats,portion_gram
Bun_dau_mam_tom/913.jpg,Bun_dau_mam_tom,665.46,29.15,60.11,29.4,327.45
Bun_dau_mam_tom/915.jpg,Bun_dau_mam_tom,525.19,30.97,61.97,32.43,483.14
Bun_dau_mam_tom/916.jpg,Bun_dau_mam_tom,563.25,32.87,72.27,24.86,419.18
Bun_dau_mam_tom/91.jpg,Bun_dau_mam_tom,623.13,27.81,58.54,30.95,463.88
Bun_dau_mam_tom/92.jpg,Bun_dau_mam_tom,576.49,29.78,57.73,26.72,405.28
Bun_dau_mam_tom/94.jpg,Bun_dau_mam_tom,514.29,24.94,56.43,30.22,366.2
Bun_dau_mam_tom/96.jpg,Bun_dau_mam_tom,557.96,31.8,59.96,30.48,432.49
Bun_dau_mam_tom/97.jpg,Bun_dau_mam_tom,643.68,30.12,54.01,29.73,405.59
Bun_dau_mam_tom/98.jpg,Bun_dau_mam_tom,581.09,31.96,62.39,29.64,366.28
Bun_dau_mam_tom/99.jpg,Bun_dau_mam_tom,642.48,30.53,64.17,31.19,487.74
Bun_dau_mam_tom/9.jpg,Bun_dau_mam_tom,623.49,27.29,54.32,34.16,362.67
Bun_mam/101.jpg,Bun_mam,520.3,24.64,26.5,24.73,572.09
Bun_mam/102.jpg,Bun_mam,571.58,23.07,21.39,23.44,516.04
Bun_mam/103.jpg,Bun_mam,557.48,28.31,26.55,25.16,509.11
Bun_mam/104.jpg,Bun_mam,485.47,23.91,27.22,28.0,464.04
Bun_mam/106.jpg,Bun_mam,650.92,23.64,23.94,23.09,535.15
Bun_mam/108.jpg,Bun_mam,523.48,18.75,25.81,22.75,453.58
Bun_mam/109.jpg,Bun_mam,531.3,20.01,25.11,25.55,541.0
Bun_mam/10.jpg,Bun_mam,590.49,28.87,25.26,23.82,470.67
Bun_mam/110.jpg,Bun_mam,546.67,24.33,23.47,26.97,447.44
Bun_mam/111.jpg,Bun_mam,465.52,22.85,28.86,21.99,442.67
Bun_mam/112.jpg,Bun_mam,487.3,26.94,23.25,22.33,497.84
Bun_mam/113.jpg,Bun_mam,562.52,29.32,26.7,25.45,519.19
Bun_mam/114.jpg,Bun_mam,500.95,22.79,23.05,25.01,420.23
Bun_mam/115.jpg,Bun_mam,549.37,28.84,26.16,24.42,560.09
Bun_mam/116.jpg,Bun_mam,600.29,24.53,26.26,25.42,548.88
Bun_mam/117.jpg,Bun_mam,575.93,21.83,26.04,24.67,475.38
Bun_mam/119.jpg,Bun_mam,586.16,26.76,24.28,23.42,494.58
Bun_mam/11.jpg,Bun_mam,491.8,25.77,28.02,24.83,466.12
Bun_mam/120.jpg,Bun_mam,538.27,30.33,27.53,25.62,341.92
Bun_mam/121.jpg,Bun_mam,659.54,24.72,22.19,24.19,544.94
Bun_mam/122.jpg,Bun_mam,461.78,26.35,20.89,30.96,484.71
Bun_mam/124.jpg,Bun_mam,597.47,26.93,24.81,30.96,474.43
Bun_mam/125.jpg,Bun_mam,571.6,27.33,25.97,27.13,456.58
Bun_mam/127.jpg,Bun_mam,504.65,21.47,25.29,27.09,449.97
Bun_mam/128.jpg,Bun_mam,551.11,30.56,20.76,24.89,547.51
Bun_mam/129.jpg,Bun_mam,586.6,25.33,23.48,22.55,569.88
Bun_mam/12.jpg,Bun_mam,557.87,31.9,22.75,29.58,546.83
Bun_mam/130.jpg,Bun_mam,606.82,24.71,22.49,26.8,490.93
Bun_mam/131.jpg,Bun_mam,600.2,18.96,25.77,26.2,466.72
Bun_mam/132.jpg,Bun_mam,662.11,26.63,31.93,22.8,492.24
Bun_mam/133.jpg,Bun_mam,487.36,23.91,24.98,28.32,515.7
Bun_mam/134.jpg,Bun_mam,471.85,27.46,24.44,24.04,517.65
Bun_mam/135.jpg,Bun_mam,567.75,27.4,24.21,24.22,466.78
Bun_mam/136.jpg,Bun_mam,620.59,25.11,22.6,27.63,505.47
Bun_mam/137.jpg,Bun_mam,583.77,23.86,26.56,25.21,562.87
Bun_mam/138.jpg,Bun_mam,534.1,25.49,24.81,24.42,474.86
Bun_mam/139.jpg,Bun_mam,582.93,27.41,25.92,22.14,544.66
Bun_mam/140.jpg,Bun_mam,647.32,23.73,26.44,24.09,477.67
Bun_mam/141.jpg,Bun_mam,410.49,24.11,27.61,24.33,555.16
Bun_mam/142.jpg,Bun_mam,506.6,23.04,26.93,24.52,491.2
Bun_mam/144.jpg,Bun_mam,530.09,27.71,24.06,27.76,515.94
Bun_mam/145.jpg,Bun_mam,441.25,25.56,28.26,24.23,508.65
Bun_mam/146.jpg,Bun_mam,566.88,24.48,26.87,24.91,568.64
Bun_mam/148.jpg,Bun_mam,589.14,26.55,26.7,25.39,534.5
Bun_mam/149.jpg,Bun_mam,666.89,22.45,22.97,24.45,442.03
Bun_mam/151.jpg,Bun_mam,527.36,27.19,23.47,25.28,439.62
Bun_mam/152.jpg,Bun_mam,565.07,27.1,26.8,22.86,509.7
Bun_mam/153.jpg,Bun_mam,413.89,23.61,26.2,19.49,555.95
Bun_mam/154.jpg,Bun_mam,573.34,31.4,26.64,29.3,471.95
Bun_mam/156.jpg,Bun_mam,593.02,26.45,25.44,24.43,467.86
Bun_mam/157.jpg,Bun_mam,541.0,23.23,27.07,20.17,454.02
Bun_mam/159.jpg,Bun_mam,538.32,19.62,23.7,25.91,430.0
Bun_mam/15.jpg,Bun_mam,498.82,21.8,22.61,27.7,474.35
Bun_mam/160.jpg,Bun_mam,563.88,27.09,26.53,22.63,526.43
Bun_mam/161.jpg,Bun_mam,609.64,21.46,23.98,24.6,510.14
Bun_mam/162.jpg,Bun_mam,500.72,24.58,26.02,29.4,456.83
Bun_mam/163.jpg,Bun_mam,538.02,24.19,25.93,25.66,552.26
Bun_mam/164.jpg,Bun_mam,664.27,26.34,24.9,23.81,506.23
Bun_mam/165.jpg,Bun_mam,562.58,22.49,21.09,25.05,509.54
Bun_mam/166.jpg,Bun_mam,450.77,28.47,25.32,28.84,468.44
Bun_mam/168.jpg,Bun_mam,597.47,23.91,25.67,26.4,580.67
Bun_mam/16.jpg,Bun_mam,555.96,28.69,21.18,28.44,522.47
Bun_mam/171.jpg,Bun_mam,622.27,27.17,22.7,24.87,484.94
Bun_mam/173.jpg,Bun_mam,472.6,20.53,26.52,26.38,602.23
Bun_mam/174.jpg,Bun_mam,559.49,25.26,22.07,23.68,509.39
Bun_mam/178.jpg,Bun_mam,607.79,17.59,26.09,26.56,429.11
Bun_mam/179.jpg,Bun_mam,543.27,29.43,25.33,22.15,539.33
Bun_mam/17.jpg,Bun_mam,570.8,26.15,25.62,24.03,601.36
Bun_mam/180.jpg,Bun_mam,566.08,26.87,27.8,26.01,423.44
Bun_mam/182.jpg,Bun_mam,476.06,28.77,22.81,24.33,443.12
Bun_mam/183.jpg,Bun_mam,542.78,25.48,26.53,27.73,443.24
Bun_mam/184.jpg,Bun_mam,608.88,24.61,27.11,24.1,592.26
Bun_mam/185.jpg,Bun_mam,563.15,24.95,26.44,23.99,549.51
Bun_mam/187.jpg,Bun_mam,591.33,28.47,27.9,20.62,406.75
Bun_mam/188.jpg,Bun_mam,549.73,22.45,31.14,22.74,446.06
Bun_mam/189.jpg,Bun_mam,520.56,24.82,21.5,25.75,564.25
Bun_mam/18.jpg,Bun_mam,514.88,25.85,26.55,26.38,533.88
Bun_mam/190.jpg,Bun_mam,574.36,26.73,24.41,23.12,448.76
Bun_mam/191.jpg,Bun_mam,566.08,21.58,25.01,26.86,508.02
Bun_mam/192.jpg,Bun_mam,551.02,25.47,26.7,22.39,523.69
Bun_mam/193.jpg,Bun_mam,564.92,26.24,24.63,24.1,513.62
Bun_mam/194.jpg,Bun_mam,597.5,24.04,23.53,25.42,510.95
Bun_mam/198.jpg,Bun_mam,573.22,25.22,22.88,24.4,461.22
Bun_mam/199.jpg,Bun_mam,591.25,27.39,26.32,26.16,466.47
Bun_mam/19.jpg,Bun_mam,512.43,29.56,22.9,26.16,404.7
Bun_mam/1.jpg,Bun_mam,553.22,19.96,25.96,22.21,523.2
Bun_mam/200.jpg,Bun_mam,612.89,21.01,26.72,28.7,562.47
Bun_mam/201.jpg,Bun_mam,555.7,23.1,25.36,21.31,589.63
Bun_mam/205.jpg,Bun_mam,560.45,22.88,23.44,22.74,515.33
Bun_mam/206.jpg,Bun_mam,455.26,20.01,22.72,22.39,489.73
Bun_mam/207.jpg,Bun_mam,635.91,25.32,22.82,25.42,535.99
Bun_mam/208.jpg,Bun_mam,485.26,19.01,26.63,25.77,589.59
Bun_mam/209.jpg,Bun_mam,511.28,30.97,28.97,27.72,535.87
Bun_mam/20.jpg,Bun_mam,594.65,25.71,25.52,28.28,438.2
Bun_mam/210.jpg,Bun_mam,452.82,23.39,23.68,28.16,547.68
Bun_mam/211.jpg,Bun_mam,518.03,28.05,27.6,22.92,584.85
Bun_mam/213.jpg,Bun_mam,536.72,27.35,25.56,27.64,509.07
Bun_mam/214.jpg,Bun_mam,533.64,27.97,25.03,22.18,545.6
Bun_mam/215.jpg,Bun_mam,609.9,29.96,24.87,26.84,516.97
Bun_mam/216.jpg,Bun_mam,514.03,22.54,24.09,25.72,598.59
Bun_mam/219.jpg,Bun_mam,564.17,26.61,25.41,24.2,482.78
Bun_mam/21.jpg,Bun_mam,603.83,28.73,21.69,25.3,370.51
Bun_mam/220.jpg,Bun_mam,631.97,31.26,23.57,22.44,490.5
Bun_mam/221.jpg,Bun_mam,502.38,24.1,28.02,23.13,501.57
Bun_mam/222.jpg,Bun_mam,659.67,23.03,25.15,26.0,528.28
Bun_mam/226.jpg,Bun_mam,500.2,26.32,24.79,28.1,487.03
Bun_mam/227.jpg,Bun_mam,545.52,23.79,28.22,24.48,526.92
Bun_mam/228.jpg,Bun_mam,447.58,21.91,26.84,23.17,509.96
Bun_mam/22.jpg,Bun_mam,505.32,22.21,24.24,23.84,462.39
Bun_mam/231.jpg,Bun_mam,508.07,27.75,24.61,27.03,480.62
Bun_mam/232.jpg,Bun_mam,586.12,25.58,24.66,25.25,537.52
Bun_mam/233.jpg,Bun_mam,575.53,24.98,23.32,24.42,542.6
Bun_mam/234.jpg,Bun_mam,513.84,25.63,20.72,25.84,550.4
Bun_mam/236.jpg,Bun_mam,528.2,25.36,29.88,28.1,598.44
Bun_mam/238.jpg,Bun_mam,534.36,24.82,23.01,24.54,493.03
Bun_mam/239.jpg,Bun_mam,628.05,27.05,24.59,27.99,612.66
Bun_mam/23.jpg,Bun_mam,459.78,22.05,24.49,23.09,500.61
Bun_mam/240.jpg,Bun_mam,568.31,25.23,26.92,21.95,488.07
Bun_mam/241.jpg,Bun_mam,599.88,23.46,24.43,26.19,492.68
Bun_mam/242.jpg,Bun_mam,525.6,22.5,26.21,22.16,536.52
Bun_mam/244.jpg,Bun_mam,614.82,21.2,25.47,27.63,549.0
Bun_mam/245.jpg,Bun_mam,620.15,25.24,27.85,26.44,529.88
Bun_mam/246.jpg,Bun_mam,574.39,27.24,23.56,25.87,540.71
Bun_mam/247.jpg,Bun_mam,587.88,24.28,27.92,24.13,588.38
Bun_mam/249.jpg,Bun_mam,667.93,28.54,26.72,25.77,475.33
Bun_mam/24.jpg,Bun_mam,487.97,26.43,21.65,23.27,456.16
Bun_mam/250.jpg,Bun_mam,560.2,26.81,22.77,25.02,442.42
Bun_mam/251.jpg,Bun_mam,605.95,24.55,22.61,25.81,398.02
Bun_mam/252.jpg,Bun_mam,520.45,29.49,26.64,22.4,506.68
Bun_mam/255.jpg,Bun_mam,546.92,26.21,28.47,28.13,555.78
Bun_mam/256.jpg,Bun_mam,555.93,23.05,23.18,25.61,453.93
Bun_mam/258.jpg,Bun_mam,537.63,24.26,23.91,23.83,500.34
Bun_mam/25.jpg,Bun_mam,581.98,23.96,21.48,26.87,531.26
Bun_mam/260.jpg,Bun_mam,526.14,16.57,22.55,25.61,475.55
Bun_mam/261.jpg,Bun_mam,611.83,24.78,24.91,28.97,501.88
Bun_mam/262.jpg,Bun_mam,539.27,27.31,23.72,25.72,443.7
Bun_mam/263.jpg,Bun_mam,565.12,25.99,22.21,30.47,562.82
Bun_mam/264.jpg,Bun_mam,595.19,29.2,22.8,27.18,571.29
Bun_mam/266.jpg,Bun_mam,458.5,24.49,25.48,24.8,471.82
Bun_mam/267.jpg,Bun_mam,451.87,24.98,32.67,24.71,525.77
Bun_mam/268.jpg,Bun_mam,584.0,23.26,23.74,26.73,433.17
Bun_mam/26.jpg,Bun_mam,585.35,23.67,27.06,26.75,548.86
Bun_mam/271.jpg,Bun_mam,534.97,26.62,22.85,28.43,473.41
Bun_mam/272.jpg,Bun_mam,505.38,22.05,23.48,23.08,430.43
Bun_mam/273.jpg,Bun_mam,529.18,24.52,25.93,27.97,487.41
Bun_mam/275.jpg,Bun_mam,623.24,23.4,21.77,25.01,586.38
Bun_mam/276.jpg,Bun_mam,531.08,20.0,24.1,28.05,462.78
Bun_mam/27.jpg,Bun_mam,501.0,25.23,25.76,24.3,490.19
Bun_mam/281.jpg,Bun_mam,670.29,27.83,21.76,26.8,429.45
Bun_mam/282.jpg,Bun_mam,512.24,27.87,23.12,26.02,450.77
Bun_mam/283.jpg,Bun_mam,501.42,30.54,26.64,26.86,457.34
Bun_mam/284.jpg,Bun_mam,533.22,25.09,27.45,23.08,460.47
Bun_mam/285.jpg,Bun_mam,530.74,24.42,24.88,24.14,461.86
Bun_mam/286.jpg,Bun_mam,477.31,25.62,20.75,22.16,509.46
Bun_mam/287.jpg,Bun_mam,541.92,23.64,26.6,24.5,482.54
Bun_mam/288.jpg,Bun_mam,503.7,25.48,31.49,22.83,450.95
Bun_mam/289.jpg,Bun_mam,583.14,24.87,25.84,24.89,548.91
Bun_mam/28.jpg,Bun_mam,568.15,24.28,23.29,25.2,427.62
Bun_mam/291.jpg,Bun_mam,486.12,24.16,27.5,21.0,491.63
Bun_mam/292.jpg,Bun_mam,532.55,22.85,23.14,24.16,451.12
Bun_mam/299.jpg,Bun_mam,599.9,23.96,25.07,24.46,474.76
Bun_mam/29.jpg,Bun_mam,432.41,27.81,22.52,25.7,502.2
Bun_mam/2.jpg,Bun_mam,521.64,25.78,23.39,22.9,544.44
Bun_mam/300.jpg,Bun_mam,411.79,22.29,19.83,28.73,525.29
Bun_mam/301.jpg,Bun_mam,554.81,23.15,26.6,21.26,466.5
Bun_mam/303.jpg,Bun_mam,447.54,28.06,22.25,22.86,459.16
Bun_mam/304.jpg,Bun_mam,502.55,21.84,24.29,25.06,540.24
Bun_mam/306.jpg,Bun_mam,604.57,26.85,26.22,24.83,494.83
Bun_mam/307.jpg,Bun_mam,594.32,25.82,25.04,22.99,532.91
Bun_mam/309.jpg,Bun_mam,544.12,23.44,21.01,21.21,504.86
Bun_mam/311.jpg,Bun_mam,573.38,27.82,22.11,24.83,571.36
Bun_mam/312.jpg,Bun_mam,542.99,29.85,25.99,28.09,474.89
Bun_mam/313.jpg,Bun_mam,548.12,27.59,25.3,26.17,473.65
Bun_mam/315.jpg,Bun_mam,571.68,25.16,25.39,28.97,402.25
Bun_mam/317.jpg,Bun_mam,587.24,22.54,26.33,21.13,504.33
Bun_mam/319.jpg,Bun_mam,613.52,25.47,27.13,23.36,466.13
Bun_mam/31.jpg,Bun_mam,551.05,23.36,26.66,21.83,486.79
Bun_mam/321.jpg,Bun_mam,622.0,30.03,23.9,24.33,596.08
Bun_mam/323.jpg,Bun_mam,549.12,25.69,26.78,25.87,509.98
Bun_mam/324.jpg,Bun_mam,510.44,27.96,20.14,25.06,523.15
Bun_mam/325.jpg,Bun_mam,624.61,21.64,30.41,22.08,559.68
Bun_mam/326.jpg,Bun_mam,603.55,20.74,23.32,26.09,419.97
Bun_mam/328.jpg,Bun_mam,516.75,21.93,25.95,28.41,482.04
Bun_mam/32.jpg,Bun_mam,555.05,19.11,23.96,21.21,487.53
Bun_mam/330.jpg,Bun_mam,530.63,31.22,17.59,25.17,544.91
Bun_mam/331.jpg,Bun_mam,486.45,22.55,24.88,26.83,630.58
Bun_mam/332.jpg,Bun_mam,551.12,20.89,24.87,25.9,536.48
Bun_mam/333.jpg,Bun_mam,567.32,27.67,25.56,22.62,427.1
Bun_mam/335.jpg,Bun_mam,576.18,25.14,23.99,20.59,579.47
Bun_mam/337.jpg,Bun_mam,664.27,26.68,28.2,25.81,536.72
Bun_mam/338.jpg,Bun_mam,623.18,26.56,27.41,25.64,502.4
Bun_mam/339.jpg,Bun_mam,500.2,29.91,27.38,23.29,509.0
Bun_mam/340.jpg,Bun_mam,675.92,22.55,29.46,27.05,529.12
Bun_mam/343.jpg,Bun_mam,571.44,23.84,23.55,24.29,513.05
Bun_mam/344.jpg,Bun_mam,573.43,23.57,22.99,23.63,526.07
Bun_mam/345.jpg,Bun_mam,536.22,26.74,28.62,28.41,544.67
Bun_mam/347.jpg,Bun_mam,524.47,28.72,26.3,22.33,564.96
Bun_mam/348.jpg,Bun_mam,568.16,22.14,24.9,27.82,455.91
Bun_mam/34.jpg,Bun_mam,512.48,24.6,26.77,24.92,518.59
Bun_mam/353.jpg,Bun_mam,477.27,27.95,24.9,28.35,552.88
Bun_mam/354.jpg,Bun_mam,504.44,25.21,25.97,22.72,500.94
Bun_mam/357.jpg,Bun_mam,537.08,22.06,20.94,22.37,423.61
Bun_mam/358.jpg,Bun_mam,557.41,26.02,25.01,22.58,514.75
Bun_mam/35.jpg,Bun_mam,522.21,21.08,22.01,23.03,515.29
Bun_mam/362.jpg,Bun_mam,489.2,27.18,21.68,24.76,392.89
Bun_mam/363.jpg,Bun_mam,650.42,25.29,22.35,25.74,408.26
Bun_mam/364.jpg,Bun_mam,556.58,23.53,29.51,24.96,564.42
Bun_mam/365.jpg,Bun_mam,549.14,24.88,24.46,23.62,444.1
Bun_mam/367.jpg,Bun_mam,558.92,24.41,24.49,21.1,526.92
Bun_mam/368.jpg,Bun_mam,676.3,26.35,23.06,19.59,591.34
Bun_mam/369.jpg,Bun_mam,576.76,25.12,26.63,27.76,470.73
Bun_mam/370.jpg,Bun_mam,518.23,24.3,22.7,19.47,550.07
Bun_mam/371.jpg,Bun_mam,544.79,19.83,22.8,25.8,522.39
Bun_mam/372.jpg,Bun_mam,611.38,20.52,26.67,25.54,581.44
Bun_mam/373.jpg,Bun_mam,535.94,22.78,24.72,24.09,449.2
Bun_mam/375.jpg,Bun_mam,653.6,27.87,25.4,26.94,481.31
Bun_mam/376.jpg,Bun_mam,572.76,27.37,25.9,21.28,555.8
Bun_mam/378.jpg,Bun_mam,516.94,21.88,25.11,27.28,442.55
Bun_mam/379.jpg,Bun_mam,598.89,24.02,21.67,26.7,505.64
Bun_mam/380.jpg,Bun_mam,520.63,25.72,24.94,23.83,439.25
Bun_mam/381.jpg,Bun_mam,610.63,22.99,25.15,30.06,383.73
Bun_mam/382.jpg,Bun_mam,571.71,25.86,24.63,22.22,572.77
Bun_mam/385.jpg,Bun_mam,370.75,24.8,25.51,25.8,459.35
Bun_mam/388.jpg,Bun_mam,621.21,19.73,27.04,23.84,531.33
Bun_mam/389.jpg,Bun_mam,580.14,28.53,24.08,25.3,400.01
Bun_mam/38.jpg,Bun_mam,515.51,24.15,23.38,29.43,496.02
Bun_mam/390.jpg,Bun_mam,509.35,27.82,26.21,25.3,494.46
Bun_mam/391.jpg,Bun_mam,567.54,31.05,23.78,22.57,552.24
Bun_mam/392.jpg,Bun_mam,500.13,21.27,23.92,25.92,557.36
Bun_mam/394.jpg,Bun_mam,502.93,29.46,26.38,26.34,544.08
Bun_mam/395.jpg,Bun_mam,567.86,23.87,20.72,25.52,534.07
Bun_mam/396.jpg,Bun_mam,600.72,22.03,26.38,26.32,509.06
Bun_mam/397.jpg,Bun_mam,530.31,21.54,25.87,25.92,488.32
Bun_mam/398.jpg,Bun_mam,599.53,25.58,22.53,27.92,442.23
Bun_mam/399.jpg,Bun_mam,495.12,25.57,24.27,25.33,478.56
Bun_mam/3.jpg,Bun_mam,525.81,24.47,23.08,22.65,461.96
Bun_mam/400.jpg,Bun_mam,594.95,23.71,25.0,27.87,474.36
Bun_mam/401.jpg,Bun_mam,524.51,25.23,22.05,19.47,452.28
Bun_mam/403.jpg,Bun_mam,546.35,23.84,24.82,26.6,510.77
Bun_mam/404.jpg,Bun_mam,578.2,25.08,25.23,22.64,458.69
Bun_mam/405.jpg,Bun_mam,553.37,28.83,24.84,24.97,461.96
Bun_mam/406.jpg,Bun_mam,543.79,25.72,22.04,25.19,596.69
Bun_mam/407.jpg,Bun_mam,490.89,23.94,23.54,24.58,392.1
Bun_mam/408.jpg,Bun_mam,569.37,21.02,23.8,26.83,587.32
Bun_mam/409.jpg,Bun_mam,560.16,26.68,23.18,25.21,508.13
Bun_mam/40.jpg,Bun_mam,569.82,25.08,22.57,24.58,509.41
Bun_mam/410.jpg,Bun_mam,456.58,28.99,24.55,26.09,553.87
Bun_mam/412.jpg,Bun_mam,534.57,24.49,27.04,23.73,437.65
Bun_mam/414.jpg,Bun_mam,558.41,25.72,23.37,23.32,355.97
Bun_mam/415.jpg,Bun_mam,588.59,27.37,30.43,26.33,473.77
Bun_mam/416.jpg,Bun_mam,535.37,22.41,22.3,26.0,549.31
Bun_mam/417.jpg,Bun_mam,596.67,27.62,24.18,28.86,440.65
Bun_mam/420.jpg,Bun_mam,584.11,17.01,28.06,27.69,553.5
Bun_mam/421.jpg,Bun_mam,595.73,24.34,27.91,28.11,531.73
Bun_mam/424.jpg,Bun_mam,488.56,27.03,24.8,23.2,517.03
Bun_mam/426.jpg,Bun_mam,579.99,27.12,28.3,26.19,381.92
Bun_mam/428.jpg,Bun_mam,537.42,23.18,24.14,29.47,495.82
Bun_mam/429.jpg,Bun_mam,620.54,24.42,24.78,22.57,551.47
Bun_mam/42.jpg,Bun_mam,503.41,21.69,26.99,25.5,386.45
Bun_mam/430.jpg,Bun_mam,431.04,28.82,28.09,23.38,465.82
Bun_mam/433.jpg,Bun_mam,559.47,22.51,24.4,21.73,548.06
Bun_mam/434.jpg,Bun_mam,584.86,26.88,25.07,27.93,485.31
Bun_mam/436.jpg,Bun_mam,574.43,22.34,25.6,21.81,453.73
Bun_mam/437.jpg,Bun_mam,639.3,29.72,22.35,22.63,497.88
Bun_mam/438.jpg,Bun_mam,553.99,27.67,25.8,25.26,480.91
Bun_mam/439.jpg,Bun_mam,578.93,26.15,26.86,24.33,489.25
Bun_mam/43.jpg,Bun_mam,535.25,28.22,27.16,24.87,550.52
Bun_mam/443.jpg,Bun_mam,506.18,20.97,24.7,26.95,436.89
Bun_mam/446.jpg,Bun_mam,555.88,27.73,18.95,26.36,426.95
Bun_mam/447.jpg,Bun_mam,494.33,23.45,25.08,24.42,598.31
Bun_mam/448.jpg,Bun_mam,494.78,21.61,25.42,23.29,518.58
Bun_mam/449.jpg,Bun_mam,531.72,28.1,27.66,22.97,530.23
Bun_mam/450.jpg,Bun_mam,511.19,22.34,19.99,23.5,435.69
Bun_mam/451.jpg,Bun_mam,495.54,24.92,25.6,28.81,484.46
Bun_mam/453.jpg,Bun_mam,599.87,22.35,22.22,26.33,502.01
Bun_mam/454.jpg,Bun_mam,546.47,30.14,23.92,25.7,518.0
Bun_mam/455.jpg,Bun_mam,576.39,21.54,21.51,25.67,430.43
Bun_mam/456.jpg,Bun_mam,550.93,23.04,23.01,26.05,508.63
Bun_mam/457.jpg,Bun_mam,627.65,24.7,25.93,24.28,506.51
Bun_mam/458.jpg,Bun_mam,607.45,28.02,29.72,24.86,412.4
Bun_mam/460.jpg,Bun_mam,487.91,21.5,25.39,25.06,466.96
Bun_mam/461.jpg,Bun_mam,522.15,29.36,24.4,28.46,505.57
Bun_mam/462.jpg,Bun_mam,572.34,28.67,21.62,29.31,530.32
Bun_mam/463.jpg,Bun_mam,556.47,23.64,23.32,22.34,547.65
Bun_mam/465.jpg,Bun_mam,633.67,28.12,25.32,29.41,534.35
Bun_mam/466.jpg,Bun_mam,629.55,23.94,27.58,24.4,509.01
Bun_mam/467.jpg,Bun_mam,543.95,23.34,22.36,26.7,548.83
Bun_mam/470.jpg,Bun_mam,576.74,22.47,24.54,32.23,447.33
Bun_mam/471.jpg,Bun_mam,616.52,22.32,23.78,25.32,475.66
Bun_mam/472.jpg,Bun_mam,590.18,23.04,29.08,24.26,516.77
Bun_mam/473.jpg,Bun_mam,554.06,25.78,24.35,22.45,468.46
Bun_mam/474.jpg,Bun_mam,460.46,26.83,20.38,24.05,316.39
Bun_mam/475.jpg,Bun_mam,569.6,26.18,24.01,25.37,546.5
Bun_mam/476.jpg,Bun_mam,446.22,23.66,26.15,28.02,495.25
Bun_mam/477.jpg,Bun_mam,499.05,28.39,27.71,24.62,509.72
Bun_mam/478.jpg,Bun_mam,571.0,31.82,22.57,26.31,504.07
Bun_mam/47.jpg,Bun_mam,555.16,25.23,23.16,24.49,446.65
Bun_mam/480.jpg,Bun_mam,661.94,22.73,22.76,27.46,485.2
Bun_mam/483.jpg,Bun_mam,529.44,24.76,24.91,24.7,533.54
Bun_mam/484.jpg,Bun_mam,464.9,28.37,23.22,25.51,547.32
Bun_mam/485.jpg,Bun_mam,509.97,25.51,24.53,24.49,498.86
Bun_mam/487.jpg,Bun_mam,502.5,25.01,21.62,24.38,427.54
Bun_mam/489.jpg,Bun_mam,490.79,30.04,21.92,21.17,525.51
Bun_mam/48.jpg,Bun_mam,498.58,26.84,24.25,19.01,449.7
Bun_mam/490.jpg,Bun_mam,649.75,30.55,24.38,20.53,564.16
Bun_mam/492.jpg,Bun_mam,650.66,28.24,28.97,25.27,526.52
Bun_mam/494.jpg,Bun_mam,602.93,24.22,23.26,23.61,484.26
Bun_mam/495.jpg,Bun_mam,524.16,24.93,26.09,24.76,525.81
Bun_mam/496.jpg,Bun_mam,553.86,30.44,26.77,24.99,514.04
Bun_mam/497.jpg,Bun_mam,577.1,21.36,17.65,23.15,415.48
Bun_mam/498.jpg,Bun_mam,550.84,26.03,26.09,21.03,579.56
Bun_mam/499.jpg,Bun_mam,626.3,25.31,28.15,26.31,442.35
Bun_mam/4.jpg,Bun_mam,634.4,25.25,22.93,31.2,421.11
Bun_mam/501.jpg,Bun_mam,529.09,21.49,23.23,22.44,489.51
Bun_mam/502.jpg,Bun_mam,522.41,28.69,27.72,27.93,460.74
Bun_mam/504.jpg,Bun_mam,447.59,26.95,21.27,21.77,435.22
Bun_mam/505.jpg,Bun_mam,522.12,27.06,23.24,25.79,547.09
Bun_mam/506.jpg,Bun_mam,449.36,27.71,27.66,20.56,484.91
Bun_mam/507.jpg,Bun_mam,588.82,29.0,25.02,21.45,546.46
Bun_mam/508.jpg,Bun_mam,676.24,21.47,26.91,25.04,463.41
Bun_mam/509.jpg,Bun_mam,528.2,24.19,29.1,23.89,486.7
Bun_mam/50.jpg,Bun_mam,557.01,22.54,26.91,23.45,552.85
Bun_mam/511.jpg,Bun_mam,499.65,22.11,21.64,24.85,494.56
Bun_mam/513.jpg,Bun_mam,539.51,29.32,23.17,24.85,443.65
Bun_mam/514.jpg,Bun_mam,562.35,26.28,23.39,29.62,412.7
Bun_mam/515.jpg,Bun_mam,509.56,30.16,27.29,22.73,499.96
Bun_mam/516.jpg,Bun_mam,446.46,32.04,26.29,22.3,396.33
Bun_mam/517.jpg,Bun_mam,586.05,24.93,25.21,21.95,517.13
Bun_mam/518.jpg,Bun_mam,534.43,24.18,27.29,28.03,463.64
Bun_mam/519.jpg,Bun_mam,569.4,23.78,26.58,25.32,428.74
Bun_mam/521.jpg,Bun_mam,544.71,22.59,20.63,27.05,487.9
Bun_mam/524.jpg,Bun_mam,491.22,28.58,25.69,24.55,444.05
Bun_mam/525.jpg,Bun_mam,543.5,24.91,23.01,23.48,472.64
Bun_mam/527.jpg,Bun_mam,581.78,27.17,29.61,26.06,497.65
Bun_mam/528.jpg,Bun_mam,549.34,28.27,26.77,28.12,520.77
